school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport
Ysgol Clydau,Infants & Juniors,Pembrokeshire,Primary,35.0,SA35 0BE,51.966480685411135,-4.571793586690752,False
Pembroke Dock Community School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,607.0,SA72 6LQ,51.69064516780541,-4.935230964923344,True
Monkton Priory Community Primary  School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,200.0,SA71 4LS,51.67583135902535,-4.927342994526852,True
Golden Grove CP School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,261.0,SA71 4DP,51.67230531469889,-4.910364918098697,True
Ysgol Glannau Gwaun,"Nursery, Infants & Juniors",Pembrokeshire,Primary,254.0,SA65 9DB,51.9943913700187,-4.9820003134921835,True
Prendergast Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,446.0,SA61 2RB,51.80848072658435,-4.959880362373627,True
Pennar CP,"Nursery, Infants & Juniors",Pembrokeshire,Primary,214.0,SA72 6SL,51.68735368835516,-4.951716219820801,True
Neyland Community School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,291.0,SA73 1TH,51.71115738536283,-4.950061940615536,True
Ysgol Hafan Y Mor,"Nursery, Infants & Juniors",Pembrokeshire,Primary,236.0,SA70 8BZ,51.67542684887622,-4.716752842059134,True
Milford Haven Community Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,524.0,SA73 2LQ,51.71572762635821,-5.030854641014257,True
Waldo Williams Primary School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,228.0,SA61 1BS,51.795705128677795,-4.983667515012106,True
Cilgerran Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,114.0,SA43 2SB,52.05580631345623,-4.637238021821152,True
Cosheston VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,63.0,SA72 4UN,51.69608975743634,-4.895323166252284,False
Cleddau Reach VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,231.0,SA62 4HJ,51.752313131029766,-4.9178531451896905,False
Manorbier Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,25.0,SA70 7SN,51.656310076486015,-4.794355170653779,True
Spittal Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,110.0,SA62 5QR,51.86916179696797,-4.944988816557783,True
St Florence Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,72.0,SA70 8LY,51.676907603426976,-4.7775989231442,True
Ysgol Ger y Llan,"Nursery, Infants & Juniors",Pembrokeshire,Primary,101.0,SA62 5SL,51.925025808817395,-4.998821565712914,True
Tenby VC,"Nursery, Infants & Juniors",Pembrokeshire,Primary,236.0,SA70 8BZ,51.67551530768229,-4.715852886990432,True
Penrhyn Church in Wales VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,72.0,SA71 5RD,51.663863453545645,-4.954815675723703,False
Gelliswick VC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,484.0,SA73 3RD,51.711973687670714,-5.055293468424973,True
Holy Name RC School,Infants & Juniors,Pembrokeshire,Primary,126.0,SA65 9DF,51.996593320379915,-4.983524610568006,True
Mary Immaculate Catholic School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,213.0,SA61 1PH,51.79497310355953,-4.977425712818172,True
St Francis Catholic School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,141.0,SA73 2EE,51.71828277701892,-5.031170429798851,True
St Aidans Church in Wales VA School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,75.0,SA62 4PS,51.826834596892226,-4.873164681028882,True
St Teilos RC School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,85.0,SA70 7LJ,51.674231847701186,-4.7046318627015475,True
St Marks Church in Wales VA School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,114.0,SA61 1JX,51.789316965160836,-4.969569519705879,True
St Oswalds Church in Wales VA School,"Nursery, Infants & Juniors",Pembrokeshire,Primary,135.0,SA68 0SG,51.721157225894146,-4.774128657201195,True
Ysgol Bro Gwaun,Secondary (ages 11-16),Pembrokeshire,Secondary,574.0,SA65 9DT,51.99641200445792,-4.988189424101237,True
Ysgol Greenhill School,Secondary (ages 11-19),Pembrokeshire,Secondary,877.0,SA70 8BN,51.673105417539226,-4.713301412928051,True
Ysgol Harri Tudur / Henry Tudor School,Secondary (ages 11-19),Pembrokeshire,Secondary,1152.0,SA71 4RL,51.68535711090892,-4.923173184098598,True
Milford Haven School,Secondary (ages 11-16),Pembrokeshire,Secondary,1045.0,SA73 1AE,51.724200739204015,-5.023152529882918,True
Haverfordwest High VC School,Secondary (ages 11-19),Pembrokeshire,Secondary,1699.0,SA61 1EQ,51.79751518934713,-4.981451728234898,True
Ysgol Caer Elen,Middle (ages 3-16),Pembrokeshire,Middle,907.0,SA62 4BN,51.818829177324524,-4.959380507920083,True
Ysgol Bro Preseli,Middle (ages 3-19),Pembrokeshire,Middle,932.0,SA41 3QH,51.97007035112739,-4.646357265803622,True
Ysgol Penrhyn Dewi,Middle (ages 3-16),Pembrokeshire,Middle,606.0,SA62 6QH,51.87594059327622,-5.199812949863019,True
CEFNEITHIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,105.0,SA14 7DE,51.8043775722617,-4.097597872613949,True
Ysgol Gynradd Gymraeg Drefach,"Nursery, Infants & Juniors",Carmarthenshire,Primary,45.0,SA14 7AN,51.799170289479285,-4.133107507196897,True
Ysgol Gymraeg Llechyfedach,"Nursery, Infants & Juniors",Carmarthenshire,Primary,101.0,SA14 6DT,51.787430364275295,-4.107454146989364,True
Y TYMBL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,112.0,SA14 6HR,51.787971902855375,-4.120340911628471,True
GORSLAS,"Nursery, Infants & Juniors",Carmarthenshire,Primary,206.0,SA14 6RS,51.80303199376554,-4.075633154358607,True
Ysgol Gynradd Gymraeg Cross Hands,"Nursery, Infants & Juniors",Carmarthenshire,Primary,127.0,SA14 6SU,51.797203081993274,-4.090956002641968,True
LLANGAIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,53.0,SA33 5AE,51.81656908527487,-4.348292647086103,True
PENIEL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,112.0,SA32 7AB,51.894007896114054,-4.272459237130721,True
BANCFFOSFELEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,54.0,SA15 5DR,51.787742580083986,-4.193584343169571,True
GWYNFRYN,Infants & Juniors,Carmarthenshire,Primary,56.0,SA15 5SN,51.76365311922424,-4.224820184040304,True
CARWAY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,59.0,SA17 4HE,51.736768026225114,-4.2315383182166935,True
PONTIETS,Infants & Juniors,Carmarthenshire,Primary,24.0,SA15 5UB,51.751997425720354,-4.212743937753447,True
PONTHENRI,Infants & Juniors,Carmarthenshire,Primary,64.0,SA15 5NS,51.76039800124796,-4.203575988449695,True
BANCYFELIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,65.0,SA33 5ND,51.83707040336777,-4.43242278342239,True
MEIDRIM,Infants & Juniors,Carmarthenshire,Primary,31.0,SA33 5QN,51.85995718527942,-4.478867073140519,True
SARON,Infants & Juniors,Carmarthenshire,Primary,220.0,SA18 3LH,51.787723627042475,-4.036244581929342,True
BETWS,"Nursery, Infants & Juniors",Carmarthenshire,Primary,83.0,SA18 2HE,51.78713018960938,-3.9847300349589916,True
TY-CROES,"Nursery, Infants & Juniors",Carmarthenshire,Primary,199.0,SA18 3QD,51.77633518516703,-4.022424273510682,True
PARCYRHUN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,199.0,SA18 3HB,51.788113423198354,-3.9951695643324996,True
BLAENAU,Infants & Juniors,Carmarthenshire,Primary,39.0,SA18 3BQ,51.80498988732107,-4.023170269404625,True
LLANEDI,Infants & Juniors,Carmarthenshire,Primary,21.0,SA4 0FB,51.74856545797464,-4.051026899495754,True
FFAIRFACH,"Nursery, Infants & Juniors",Carmarthenshire,Primary,69.0,SA19 6SY,51.875311955279244,-3.9919388678608945,True
TALLEY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,59.0,SA19 7YH,51.97385959287316,-3.9815027660981266,True
CWRT HENRI,"Nursery, Infants & Juniors",Carmarthenshire,Primary,35.0,SA32 8RX,51.88698542593354,-4.099888268652814,True
LLANGADOG,"Nursery, Infants & Juniors",Carmarthenshire,Primary,103.0,SA19 9HP,51.938567036527196,-3.878485951560173,True
RHYS PRICHARD,"Nursery, Infants & Juniors",Carmarthenshire,Primary,212.0,SA20 0HY,51.9977856426974,-3.799195239840959,True
LLYS HYWEL,Infants & Juniors,Carmarthenshire,Primary,135.0,SA34 0QB,51.81944368506109,-4.61059798363589,True
BRYNSARON,Infants & Juniors,Carmarthenshire,Primary,51.0,SA44 5EB,52.00370820086609,-4.362553046786342,False
LLANPUMSAINT,Infants & Juniors,Carmarthenshire,Primary,33.0,SA33 6BY,51.93733932863808,-4.301028458000364,True
MYNYDDYGARREG,Infants & Juniors,Carmarthenshire,Primary,28.0,SA17 4RL,51.74868470824393,-4.27738552126465,True
JOHNSTOWN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,443.0,SA31 3HS,51.85105908734044,-4.327798980008607,True
Y DDERWEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,358.0,SA31 1TG,51.86097665668307,-4.313743569106986,True
LLANMILOE,Infants & Juniors,Carmarthenshire,Primary,59.0,SA33 4TU,51.75283814622383,-4.525537538368259,True
BRYN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,222.0,SA14 9TT,51.685225003774875,-4.110346019364767,True
BYNEA,"Nursery, Infants & Juniors",Carmarthenshire,Primary,202.0,SA14 9LT,51.67531375434107,-4.1028220459831655,True
DAFEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,102.0,SA14 8LL,51.690284347533336,-4.137300603329915,True
PUM HEOL,Infants & Juniors,Carmarthenshire,Primary,77.0,SA15 5EZ,51.728232607412146,-4.189752382622426,True
HENDY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,187.0,SA4 0XD,51.7143625913048,-4.050260286721999,True
FFWRNES,Infants & Juniors,Carmarthenshire,Primary,468.0,SA15 4DD,51.68942124489136,-4.1758224266477555,True
OLD ROAD,"Nursery, Infants & Juniors",Carmarthenshire,Primary,116.0,SA15 3HW,51.687040635023635,-4.162205982069706,True
LLANSTEFFAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,8.0,SA33 5LN,51.771076630468805,-4.389226595661306,True
LLANNON,"Nursery, Infants & Juniors",Carmarthenshire,Primary,91.0,SA14 6AE,51.75864056390743,-4.113734945389493,True
BRYNSIERFEL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,206.0,SA14 9HD,51.681905049769625,-4.117846171601564,True
BRYNAMAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,269.0,SA18 1AH,51.814172706163404,-3.8614394652618405,True
MYRDDIN COMMUNITY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,102.0,SA31 1TE,51.86170006165232,-4.313083541757893,True
LLANGUNNOR,"Nursery, Infants & Juniors",Carmarthenshire,Primary,318.0,SA31 2NN,51.85023016685277,-4.3013869603818105,True
TRIMSARAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,194.0,SA17 4BE,51.717871753051135,-4.241148988466475,True
SWISS VALLEY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,244.0,SA14 8DS,51.70586434591566,-4.137036416447748,True
PARC Y TYWYN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,267.0,SA16 0AL,51.6818479324657,-4.240119648037344,True
PEMBREY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,210.0,SA16 0TP,51.68511278870632,-4.272982153151028,True
BECA,Infants & Juniors,Carmarthenshire,Primary,46.0,SA66 7UX,51.89595784447824,-4.709561993409462,True
LLANDYBIE,"Nursery, Infants & Juniors",Carmarthenshire,Primary,201.0,SA18 3JB,51.82060372299327,-4.01040436757246,True
HAFODWENOG,Infants & Juniors,Carmarthenshire,Primary,42.0,SA33 6RU,51.945950299050644,-4.501700034112568,True
TEILO SANT,"Nursery, Infants & Juniors",Carmarthenshire,Primary,161.0,SA19 6LU,51.88728296424253,-3.990201333015885,True
LLANYBYDDER,"Nursery, Infants & Juniors",Carmarthenshire,Primary,58.0,SA40 9RN,52.072396574587735,-4.148679349764899,True
LLANDEILO,"Nursery, Infants & Juniors",Carmarthenshire,Primary,212.0,SA19 6LU,51.886767354392724,-3.990381990427129,True
CYNWYL ELFED,Infants & Juniors,Carmarthenshire,Primary,42.0,SA33 6TR,51.92375172582101,-4.3689822374543485,True
HALFWAY,"Nursery, Infants & Juniors",Carmarthenshire,Primary,221.0,SA14 8SA,51.68485618323,-4.137609069594328,True
PWLL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,73.0,SA15 4AL,51.688491026064945,-4.205101378844523,True
PENYGAER,"Nursery, Infants & Juniors",Carmarthenshire,Primary,166.0,SA14 8RS,51.68845152001325,-4.147067102308765,True
Y CASTELL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,218.0,SA17 4TR,51.73793495077683,-4.299715590618825,True
Ysgol Gymraeg Penygroes,Infants & Juniors,Carmarthenshire,Primary,166.0,SA14 7NT,51.80087283222364,-4.049557203282315,True
NANTGAREDIG,"Nursery, Infants & Juniors",Carmarthenshire,Primary,233.0,SA32 7LG,51.87167194234367,-4.190084634932236,True
GWENLLIAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,123.0,SA17 4UT,51.735537767624386,-4.310514505437998,True
DEWI SANT,"Nursery, Infants & Juniors",Carmarthenshire,Primary,445.0,SA14 8RS,51.68875119324935,-4.146415744212326,True
YSGOL GYNRADD PONTYBEREM,"Nursery, Infants & Juniors",Carmarthenshire,Primary,227.0,SA15 5EB,51.77906102693175,-4.175403884727981,True
BIGYN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,183.0,SA15 1DH,51.67746166203891,-4.155388200612342,True
STEBONHEATH,"Nursery, Infants & Juniors",Carmarthenshire,Primary,276.0,SA15 1NB,51.68157332913555,-4.14860539272457,True
Y DDWYLAN,Infants & Juniors,Carmarthenshire,Primary,253.0,SA38 9BA,52.038492052988616,-4.472030059920669,True
RICHMOND PARK,"Nursery, Infants & Juniors",Carmarthenshire,Primary,217.0,SA31 1NB,51.8605026667323,-4.300778539455885,True
GRIFFITH JONES,"Nursery, Infants & Juniors",Carmarthenshire,Primary,297.0,SA33 4BT,51.823635993681386,-4.489501174899145,True
YSGOL Y FRO,Infants & Juniors,Carmarthenshire,Primary,15.0,SA17 5BW,51.80367791912662,-4.24357458678442,True
CARREG HIRFAEN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,164.0,SA48 8ET,52.099780310084014,-4.062148655233833,True
CAE'R FELIN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,104.0,SA39 9AA,52.002691412407245,-4.26373053576976,True
Y BEDOL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,299.0,SA18 2GB,51.805109992791465,-3.905132309226056,True
BRO BRYNACH,"Nursery, Infants & Juniors",Carmarthenshire,Primary,90.0,SA34 0EL,51.87961942853899,-4.594243416714647,True
BRYN TEG,"Nursery, Infants & Juniors",Carmarthenshire,Primary,249.0,SA14 9ET,51.68023050480337,-4.117548855652812,True
Y FELIN,Infants & Juniors,Carmarthenshire,Primary,218.0,SA14 8BE,51.69526901661334,-4.140111258695143,True
BRO BANW,Infants & Juniors,Carmarthenshire,Primary,441.0,SA18 2NS,51.79584032021218,-3.979065144658991,True
MAES Y MORFA,"Nursery, Infants & Juniors",Carmarthenshire,Primary,188.0,SA15 2AP,51.670734929387955,-4.145321245571504,True
BURRY PORT,"Nursery, Infants & Juniors",Carmarthenshire,Primary,190.0,SA16 0AU,51.68649549391141,-4.24914560131334,True
PEN RHOS,"Nursery, Infants & Juniors",Carmarthenshire,Primary,429.0,SA15 2TS,51.67489337522978,-4.162873380087238,True
YSGOL GYMRAEG LLANGENNECH,"Nursery, Infants & Juniors",Carmarthenshire,Primary,407.0,SA14 8YB,51.70084413802007,-4.078043025553471,True
ABERGWILI,Infants & Juniors,Carmarthenshire,Primary,35.0,SA31 2JD,51.86676368947811,-4.269199608930446,True
LAUGHARNE VCP SCHOOL,Infants & Juniors,Carmarthenshire,Primary,53.0,SA33 4TE,51.7676081293918,-4.467833940517598,True
LLANDDAROG,"Nursery, Infants & Juniors",Carmarthenshire,Primary,69.0,SA32 8BJ,51.82608885809325,-4.17070387272601,True
FERRYSIDE,Infants & Juniors,Carmarthenshire,Primary,26.0,SA17 5TB,51.768713389036655,-4.3682587177840295,True
LLANLLWNI,Infants & Juniors,Carmarthenshire,Primary,37.0,SA39 9DX,52.03135405032567,-4.206192044610344,True
ST MARY'S (LLANELLI),"Nursery, Infants & Juniors",Carmarthenshire,Primary,184.0,SA14 8SD,51.687397132318324,-4.132882070563107,True
ST MARY'S (CARMARTHEN),"Nursery, Infants & Juniors",Carmarthenshire,Primary,32.0,SA31 3DE,51.85725744349455,-4.319942697175198,True
PENBOYR,Infants & Juniors,Carmarthenshire,Primary,77.0,SA44 5XG,52.01899177067212,-4.400525682787124,True
PENTIP,"Nursery, Infants & Juniors",Carmarthenshire,Primary,97.0,SA15 3BL,51.68421616448661,-4.16615103225891,True
MODEL,"Nursery, Infants & Juniors",Carmarthenshire,Primary,491.0,SA31 3EQ,51.85854156442574,-4.322768189985809,True
Ysgol Dyffryn Aman,Secondary (ages 11-19),Carmarthenshire,Secondary,1547.0,SA18 2NW,51.79596975679175,-3.9857853805058987,True
Coedcae School,Secondary (ages 11-16),Carmarthenshire,Secondary,846.0,SA15 1LJ,51.679047965790346,-4.145795562323916,True
Ysgol Gyfun Y Strade,Secondary (ages 11-19),Carmarthenshire,Secondary,1253.0,SA15 4DL,51.6867260329557,-4.18212753422157,True
Glan-y-Mor School,Secondary (ages 11-16),Carmarthenshire,Secondary,580.0,SA16 0AL,51.68603892914738,-4.254664093174618,True
Bryngwyn School,Secondary (ages 11-16),Carmarthenshire,Secondary,1045.0,SA14 8RP,51.69436217794514,-4.1375651349411795,True
Ysgol Gyfun Gymraeg Bro Myrddin,Secondary (ages 11-19),Carmarthenshire,Secondary,929.0,SA32 8DN,51.83538533703543,-4.308163298451498,True
Ysgol Gyfun Emlyn,Secondary (ages 11-19),Carmarthenshire,Secondary,502.0,SA38 9LN,52.03451072192574,-4.470629291582413,True
Queen Elizabeth High School,Secondary (ages 11-19),Carmarthenshire,Secondary,1289.0,SA31 3NL,51.8463015559847,-4.320623365996066,True
Ysgol Maes Y Gwendraeth,Secondary (ages 11-19),Carmarthenshire,Secondary,1084.0,SA14 7DT,51.8029763935715,-4.090439966221178,True
Ysgol Bro Dinefwr,Secondary (ages 11-19),Carmarthenshire,Secondary,1092.0,SA19 6PE,51.87491706816074,-4.000185223849281,True
Dyffryn Taf,Secondary (ages 11-19),Carmarthenshire,Secondary,890.0,SA34 0BD,51.82203204519961,-4.616334894017913,True
St John Lloyd Catholic Comprehensive School,Secondary (ages 11-16),Carmarthenshire,Secondary,465.0,SA14 8SD,51.68693958757602,-4.134307329478978,True
BRYNMILL SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,291.0,SA2 0BU,51.613247180117874,-3.971745799430116,True
Cadle Primary School,"Nursery, Infants & Juniors",Swansea,Primary,302.0,SA5 5DU,51.648923071888206,-3.9841677827088855,True
Cwmrhydyceirw Primary School,"Nursery, Infants & Juniors",Swansea,Primary,530.0,SA6 6LL,51.678865959683186,-3.928930486597162,True
DANYGRAIG PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,252.0,SA1 8LE,51.62148463657153,-3.916173679987221,True
GENDROS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,293.0,SA5 8DB,51.6405622358808,-3.9730609100413163,True
GLAIS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,110.0,SA7 9EY,51.68846308787569,-3.8788750787787207,True
GRANGE PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,144.0,SA3 5TS,51.58318858511161,-4.004971029904975,True
HAFOD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,254.0,SA1 2LT,51.63405727468921,-3.9414497987796375,True
Ysgol Gymraeg  Lon Las,"Nursery, Infants & Juniors",Swansea,Primary,479.0,SA7 9RW,51.66473309603108,-3.8988684877176807,True
MORRISTON PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,174.0,SA6 8EF,51.66278908422714,-3.921711672178078,True
OYSTERMOUTH PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,222.0,SA3 4BE,51.57585701776733,-4.004070982424712,True
PENTRECHWYTH PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,151.0,SA1 7AP,51.6393344713599,-3.9207630025457014,True
PLASMARL PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,209.0,SA6 8LH,51.64886425672496,-3.9351296077596847,True
SKETTY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,491.0,SA2 9HD,51.62563996747724,-3.994519526862238,True
ST HELEN'S PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,270.0,SA1 3TY,51.61570713128571,-3.9542443670580636,True
TERRACE ROAD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,312.0,SA1 6JD,51.62344026632987,-3.9548078765387142,True
TOWNHILL PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,483.0,SA1 6PT,51.62705218837478,-3.962534082419016,True
WAUNARLWYDD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,236.0,SA5 4QS,51.63986096960562,-4.025319398555949,True
WAUN WEN SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,201.0,SA1 2BZ,51.63334045883157,-3.945426814923884,True
CLWYD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,395.0,SA5 7AZ,51.64484755515964,-3.9663380092230236,True
YNYSTAWE PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,197.0,SA6 5AY,51.68543079622523,-3.9074370639847724,True
CLASE PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,360.0,SA6 7JX,51.664046822918856,-3.945262427469584,True
PORTMEAD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,253.0,SA5 5LA,51.649320085861596,-3.9725739595097993,True
MAYALS PRIMARY,"Nursery, Infants & Juniors",Swansea,Primary,239.0,SA3 5JP,51.591544331295616,-4.007504613463754,True
CWMGLAS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,276.0,SA1 7EN,51.64669462737962,-3.9050441843597827,True
BLAENYMAES PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,209.0,SA5 5LW,51.65596769859806,-3.974583127295426,True
Trallwn Primary School,"Nursery, Infants & Juniors",Swansea,Primary,204.0,SA7 9UJ,51.65827471485806,-3.8935007865674605,True
PARKLAND PRIMARY SCHOOL,"Nursery, Infants & Juniors",Swansea,Primary,620.0,SA2 8NG,51.61472448489878,-3.9987053579042358,True
Newton Primary School,"Nursery, Infants & Juniors",Swansea,Primary,204.0,SA3 4UE,51.57632622028057,-4.015002435941215,True
